,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
214,"Garden District, Ryerson",43.6571618,-79.37893709999999,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
215,"Garden District, Ryerson",43.6571618,-79.37893709999999,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
216,"Garden District, Ryerson",43.6571618,-79.37893709999999,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
217,"Garden District, Ryerson",43.6571618,-79.37893709999999,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
218,"Garden District, Ryerson",43.6571618,-79.37893709999999,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
219,"Garden District, Ryerson",43.6571618,-79.37893709999999,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
220,"Garden District, Ryerson",43.6571618,-79.37893709999999,Allan Gardens Conservatory,43.661915451854576,-79.3746870789171,Garden
221,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
222,"Garden District, Ryerson",43.6571618,-79.37893709999999,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
223,"Garden District, Ryerson",43.6571618,-79.37893709999999,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
224,"Garden District, Ryerson",43.6571618,-79.37893709999999,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
225,"Garden District, Ryerson",43.6571618,-79.37893709999999,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
226,"Garden District, Ryerson",43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
227,"Garden District, Ryerson",43.6571618,-79.37893709999999,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
228,"Garden District, Ryerson",43.6571618,-79.37893709999999,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
229,"Garden District, Ryerson",43.6571618,-79.37893709999999,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
230,"Garden District, Ryerson",43.6571618,-79.37893709999999,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
231,"Garden District, Ryerson",43.6571618,-79.37893709999999,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
232,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
233,"Garden District, Ryerson",43.6571618,-79.37893709999999,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
234,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
235,"Garden District, Ryerson",43.6571618,-79.37893709999999,The George Street Diner,43.65297,-79.371467,Diner
236,"Garden District, Ryerson",43.6571618,-79.37893709999999,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
237,"Garden District, Ryerson",43.6571618,-79.37893709999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
238,"Garden District, Ryerson",43.6571618,-79.37893709999999,Zakkushi ざっ串,43.663618353768534,-79.37067046949925,Japanese Restaurant
239,"Garden District, Ryerson",43.6571618,-79.37893709999999,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
240,"Garden District, Ryerson",43.6571618,-79.37893709999999,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
241,"Garden District, Ryerson",43.6571618,-79.37893709999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
242,"Garden District, Ryerson",43.6571618,-79.37893709999999,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
243,"Garden District, Ryerson",43.6571618,-79.37893709999999,LCBO,43.65098233828489,-79.36536081685296,Liquor Store
244,"Garden District, Ryerson",43.6571618,-79.37893709999999,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
245,"Garden District, Ryerson",43.6571618,-79.37893709999999,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
246,"Garden District, Ryerson",43.6571618,-79.37893709999999,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
247,"Garden District, Ryerson",43.6571618,-79.37893709999999,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
248,"Garden District, Ryerson",43.6571618,-79.37893709999999,Queen's Park,43.66394609897775,-79.39217952520835,Park
249,"Garden District, Ryerson",43.6571618,-79.37893709999999,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
250,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
251,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
252,"Garden District, Ryerson",43.6571618,-79.37893709999999,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
253,"Garden District, Ryerson",43.6571618,-79.37893709999999,Alo,43.64857357946059,-79.39624325999638,French Restaurant
254,"Garden District, Ryerson",43.6571618,-79.37893709999999,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
255,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
256,"Garden District, Ryerson",43.6571618,-79.37893709999999,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop
257,"Garden District, Ryerson",43.6571618,-79.37893709999999,Sabai Sabai,43.670647205466466,-79.38485656424602,Thai Restaurant
258,"Garden District, Ryerson",43.6571618,-79.37893709999999,Banh Mi Boys,43.648649805139854,-79.39685914804579,Sandwich Place
259,"Garden District, Ryerson",43.6571618,-79.37893709999999,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
260,"Garden District, Ryerson",43.6571618,-79.37893709999999,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
261,"Garden District, Ryerson",43.6571618,-79.37893709999999,Riverdale Park West,43.66604827676354,-79.36094117493359,Park
262,"Garden District, Ryerson",43.6571618,-79.37893709999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
263,"Garden District, Ryerson",43.6571618,-79.37893709999999,Bar Hop Brewco,43.649068842850404,-79.39345567330301,Beer Bar
264,"Garden District, Ryerson",43.6571618,-79.37893709999999,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
265,"Garden District, Ryerson",43.6571618,-79.37893709999999,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
266,"Garden District, Ryerson",43.6571618,-79.37893709999999,Indigo,43.66906505288213,-79.38905744719285,Bookstore
267,"Garden District, Ryerson",43.6571618,-79.37893709999999,SOMA chocolatemaker,43.64532829235515,-79.39571438648944,Dessert Shop
268,"Garden District, Ryerson",43.6571618,-79.37893709999999,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
269,"Garden District, Ryerson",43.6571618,-79.37893709999999,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
270,"Garden District, Ryerson",43.6571618,-79.37893709999999,Starbucks,43.651613,-79.364917,Coffee Shop
271,"Garden District, Ryerson",43.6571618,-79.37893709999999,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
272,"Garden District, Ryerson",43.6571618,-79.37893709999999,Get Outside,43.6488482587458,-79.39577748658837,Shoe Store
273,"Garden District, Ryerson",43.6571618,-79.37893709999999,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
274,"Garden District, Ryerson",43.6571618,-79.37893709999999,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
275,"Garden District, Ryerson",43.6571618,-79.37893709999999,CN Tower,43.642277432828145,-79.38705542070056,Monument / Landmark
276,"Garden District, Ryerson",43.6571618,-79.37893709999999,Aloette,43.648380956878,-79.39618583130652,Restaurant
277,"Garden District, Ryerson",43.6571618,-79.37893709999999,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
278,"Garden District, Ryerson",43.6571618,-79.37893709999999,The Planet Traveler,43.657202,-79.403568,Hostel
279,"Garden District, Ryerson",43.6571618,-79.37893709999999,Page & Panel: The TCAF Shop,43.67165281613454,-79.38714090280968,Comic Shop
280,"Garden District, Ryerson",43.6571618,-79.37893709999999,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
281,"Garden District, Ryerson",43.6571618,-79.37893709999999,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
282,"Garden District, Ryerson",43.6571618,-79.37893709999999,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
283,"Garden District, Ryerson",43.6571618,-79.37893709999999,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
284,"Garden District, Ryerson",43.6571618,-79.37893709999999,Souk Tabule,43.65375556880743,-79.35439006096168,Mediterranean Restaurant
285,"Garden District, Ryerson",43.6571618,-79.37893709999999,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
286,"Garden District, Ryerson",43.6571618,-79.37893709999999,Bar Hop,43.64560340159375,-79.3935826420784,Beer Bar
287,"Garden District, Ryerson",43.6571618,-79.37893709999999,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
288,"Garden District, Ryerson",43.6571618,-79.37893709999999,Riverdale Farm,43.66685035126636,-79.36137564770476,Farm
289,"Garden District, Ryerson",43.6571618,-79.37893709999999,Merchants of Green Coffee,43.659916,-79.353963,Coffee Shop
290,"Garden District, Ryerson",43.6571618,-79.37893709999999,Balzac's Coffee,43.649797141476185,-79.35914199644303,Coffee Shop
291,"Garden District, Ryerson",43.6571618,-79.37893709999999,Drom Taberna,43.648134029847476,-79.39967466122691,Bar
292,"Garden District, Ryerson",43.6571618,-79.37893709999999,Porchetta & Co,43.64466404008139,-79.39881259826922,Sandwich Place
293,"Garden District, Ryerson",43.6571618,-79.37893709999999,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
294,"Garden District, Ryerson",43.6571618,-79.37893709999999,Wilbur Mexicana,43.644810149647334,-79.3986441942716,Mexican Restaurant
295,"Garden District, Ryerson",43.6571618,-79.37893709999999,Fresh On Spadina,43.648048207763615,-79.39600791264331,Vegetarian / Vegan Restaurant
296,"Garden District, Ryerson",43.6571618,-79.37893709999999,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
297,"Garden District, Ryerson",43.6571618,-79.37893709999999,Body Blitz Spa West,43.64597633141546,-79.39983376298972,Spa
298,"Garden District, Ryerson",43.6571618,-79.37893709999999,Grey Gardens,43.653479,-79.401427,Wine Bar
299,"Garden District, Ryerson",43.6571618,-79.37893709999999,Underpass Park,43.65576361726024,-79.3548059463501,Park
300,St. James Town,43.6514939,-79.3754179,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
301,St. James Town,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
302,St. James Town,43.6514939,-79.3754179,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
303,St. James Town,43.6514939,-79.3754179,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
304,St. James Town,43.6514939,-79.3754179,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
305,St. James Town,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
306,St. James Town,43.6514939,-79.3754179,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
307,St. James Town,43.6514939,-79.3754179,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
308,St. James Town,43.6514939,-79.3754179,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
309,St. James Town,43.6514939,-79.3754179,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
310,St. James Town,43.6514939,-79.3754179,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
311,St. James Town,43.6514939,-79.3754179,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
312,St. James Town,43.6514939,-79.3754179,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
313,St. James Town,43.6514939,-79.3754179,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
314,St. James Town,43.6514939,-79.3754179,Page One Cafe,43.65777161112601,-79.3760725691681,Café
315,St. James Town,43.6514939,-79.3754179,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
316,St. James Town,43.6514939,-79.3754179,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
317,St. James Town,43.6514939,-79.3754179,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
318,St. James Town,43.6514939,-79.3754179,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
319,St. James Town,43.6514939,-79.3754179,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
320,St. James Town,43.6514939,-79.3754179,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
321,St. James Town,43.6514939,-79.3754179,The George Street Diner,43.65297,-79.371467,Diner
322,St. James Town,43.6514939,-79.3754179,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
323,St. James Town,43.6514939,-79.3754179,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
324,St. James Town,43.6514939,-79.3754179,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
325,St. James Town,43.6514939,-79.3754179,LCBO,43.65098233828489,-79.36536081685296,Liquor Store
326,St. James Town,43.6514939,-79.3754179,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
327,St. James Town,43.6514939,-79.3754179,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
328,St. James Town,43.6514939,-79.3754179,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
329,St. James Town,43.6514939,-79.3754179,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
330,St. James Town,43.6514939,-79.3754179,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
331,St. James Town,43.6514939,-79.3754179,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
332,St. James Town,43.6514939,-79.3754179,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
333,St. James Town,43.6514939,-79.3754179,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
334,St. James Town,43.6514939,-79.3754179,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
335,St. James Town,43.6514939,-79.3754179,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
336,St. James Town,43.6514939,-79.3754179,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
337,St. James Town,43.6514939,-79.3754179,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
338,St. James Town,43.6514939,-79.3754179,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
339,St. James Town,43.6514939,-79.3754179,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
340,St. James Town,43.6514939,-79.3754179,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
341,St. James Town,43.6514939,-79.3754179,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
342,St. James Town,43.6514939,-79.3754179,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
343,St. James Town,43.6514939,-79.3754179,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
344,St. James Town,43.6514939,-79.3754179,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
345,St. James Town,43.6514939,-79.3754179,Starbucks,43.651613,-79.364917,Coffee Shop
346,St. James Town,43.6514939,-79.3754179,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
347,St. James Town,43.6514939,-79.3754179,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
348,St. James Town,43.6514939,-79.3754179,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
349,St. James Town,43.6514939,-79.3754179,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
350,St. James Town,43.6514939,-79.3754179,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
351,St. James Town,43.6514939,-79.3754179,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
352,St. James Town,43.6514939,-79.3754179,CN Tower,43.642277432828145,-79.38705542070056,Monument / Landmark
353,St. James Town,43.6514939,-79.3754179,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
354,St. James Town,43.6514939,-79.3754179,Allan Gardens,43.661891653452926,-79.37412858009338,Botanical Garden
355,St. James Town,43.6514939,-79.3754179,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
